mrscid,mrsname,newsid,newstitle,bucketgrpids,bucketgrptitles,bucketids,influencerids,timestamp,logdate
empty,空的,68747470733A2F2F636E2E6E7974696D65732E636F6D2F6F70696E696F6E2F32303139303431362F7469616E616E6D656E2D7371756172652D7265642D656D706972652D6368696E612D746F6461792F7A682D68616E742F,由「六四」造就的今日中國 - 紐約時報中文網,"['InternationalFinance_tw', 'business_tw']","['國際財經', '商業']",['finance_tw'],['0000015499D75EB50000000A6261636B656E645F6C6F63616C494E464C55'],1563776955935,2019-07-22
empty,空的,68747470733A2F2F63726F7373696E672E63772E636F6D2E74772F626C6F67546F7069632E616374696F6E3F69643D393232266E69643D31323033322675746D5F736F757263653D66625F63726F7373696E672675746D5F6D656469756D3D736F6369616C2675746D5F63616D706169676E3D66625F63726F7373696E672D736F6369616C2D66616365626F6F6B5F6461696C79,北韓人怎麼談戀愛？北韓女性地位領先南韓數十年？一窺神祕北國的性別觀念 ｜ 換日線全球讀書會 ｜ 換日線 Crossing,"['InternationalFinance_tw', 'business_tw']","['國際財經', '商業']",['international_tw'],['0000015499CE1BE5000000036261636B656E645F6C6F63616C494E464C55'],1563776284247,2019-07-22
empty,空的,68747470733A2F2F63776170702E6170702E6C696E6B2F44535875425958436957,經濟成長，薪水為什麼不漲　中研院突破盲點解密｜天下雜誌部落格｜研之有物｜2018-09-05｜寶瓶文化｜天下雜誌,"['InternationalFinance_tw', 'business_tw']","['國際財經', '商業']",['finance_tw'],['00000162CCA9293D000000016375706F795F72656C65617365494E464C55'],1563776919220,2019-07-22
B0310653,Floyd,68747470733A2F2F667574757265636974792E63772E636F6D2E74772F61727469636C652F3739303F75746D5F736F757263653D66625F63772675746D5F6D656469756D3D616666696C696174652675746D5F63616D706169676E3D66625F63772D616666696C696174652D6461696C79,敢詐騙？把你的姓名打在電影螢幕上！中國社會信用評分制是用人工智慧「為民除害」或「全民監控」？ - 未來城市@天下,"['GamePlayer_tw', 'Hipster_tw', 'life_tw', 'tech_tw']","['御宅學園', '文青聚落', '生活', '科技']","['IoT_TW', 'movie_tw', 'robot_tw']",['00000162CCA9293D000000016375706F795F72656C65617365494E464C55'],1563792299672,2019-07-22
empty,空的,68747470733A2F2F6A757374696E696E76657374696E672E776F726470726573732E636F6D2F323031392F30342F30392F6361706974616C2D72657475726E732D312F236D6F72652D32393833,讀書心得－《Capital Returns》資本回報 | JC  趨勢財經觀點,"['InternationalFinance_tw', 'WhiteCollar_tw', 'business_tw']","['國際財經', '職場白領', '商業']","['FinancialManagement_tw', 'finance_tw']",['000001634E2184350000000B6375706F795F72656C65617365494E464C55'],1563776762989,2019-07-22
empty,空的,68747470733A2F2F6A757374696E696E76657374696E672E776F726470726573732E636F6D2F323031392F30342F31342F6E6F2D6F6E652D776F756C642D6C697374656E2F,讀書心得－《No One Would Listen》不存在的績效：揭發馬多夫騙局 | JC  趨勢財經觀點,"['InternationalFinance_tw', 'business_tw']","['國際財經', '商業']",['finance_tw'],['000001634E2184350000000B6375706F795F72656C65617365494E464C55'],1563776404961,2019-07-22
B0310653,Floyd,68747470733A2F2F6D656469756D2E636F6D2F64617461696E706F696E742F6D7970726F7465696E2D73616D706C652D7061636B2D6561376666333130666139393F736F757263653D7273732D2D2D2D6565343535363265336465322D2D2D34,生活中的資料科學：從開箱 Myprotein 的嚐鮮小包裝談起 - DataInPoint - Medium,['tech_tw'],['科技'],['robot_tw'],['000001684AAF81EC000000016375706F795F72656C65617365494E464C55'],1563792148344,2019-07-22
empty,空的,68747470733A2F2F6E6577732E636E7965732E636F6D2F6E6577732F69642F343239353939313F6578703D612675746D5F736F757263653D666266616E2675746D5F6D656469756D3D6E6577732675746D5F63616D706169676E3D6E657773,ETN、ETF傻傻分不清楚？一張表格超級比一比 | 鉅亨網 - 臺股,"['InternationalFinance_tw', 'WhiteCollar_tw', 'business_tw']","['國際財經', '職場白領', '商業']","['FinancialManagement_tw', 'finance_tw']",['0000015499D7ACED0000000B6261636B656E645F6C6F63616C494E464C55'],1563776584492,2019-07-22
empty,空的,68747470733A2F2F6E6577732E636E7965732E636F6D2F6E6577732F69642F343239373434373F75746D5F736F757263653D666266616E2675746D5F6D656469756D3D6E657773,IMF 總裁警告：全球經濟成長已失去動力 | 鉅亨網 - 國際政經,"['InternationalFinance_tw', 'business_tw']","['國際財經', '商業']",['finance_tw'],['0000015499D7ACED0000000B6261636B656E645F6C6F63616C494E464C55'],1563776827485,2019-07-22
empty,空的,68747470733A2F2F6E6577732E636E7965732E636F6D2F6E6577732F69642F343330343935303F75746D5F736F757263653D666266616E2675746D5F6D656469756D3D6E657773,〈郭董參選2020〉財產須全都露 會計師：郭董雖交付信託 信服外界成大挑戰 | 鉅亨網 - 台股新聞,"['InternationalFinance_tw', 'business_tw']","['國際財經', '商業']",['finance_tw'],['0000015499D7ACED0000000B6261636B656E645F6C6F63616C494E464C55'],1563776525676,2019-07-22
empty,空的,68747470733A2F2F6E6577732E636E7965732E636F6D2F6E6577732F69642F343330363933353F6578703D622675746D5F736F757263653D666266616E2675746D5F6D656469756D3D6E657773,旺宏本週開法說 法人關注兩大重點 | 鉅亨網 - 臺股新聞,"['InternationalFinance_tw', 'business_tw']","['國際財經', '商業']",['finance_tw'],['0000015499D7ACED0000000B6261636B656E645F6C6F63616C494E464C55'],1563776321836,2019-07-22
empty,空的,68747470733A2F2F6E6577732E636E7965732E636F6D2F6E6577732F69642F343330383136323F75746D5F736F757263653D666266616E2675746D5F6D656469756D3D6E657773,美媒：威斯康辛州正就設廠計畫 與鴻海進行合約談判 | 鉅亨網 - 臺股,"['InternationalFinance_tw', 'business_tw']","['國際財經', '商業']",['finance_tw'],['0000015499D7ACED0000000B6261636B656E645F6C6F63616C494E464C55'],1563776937661,2019-07-22
empty,空的,68747470733A2F2F6E6577732E636E7965732E636F6D2F6E6577732F69642F343336303530303F6578703D612675746D5F736F757263653D666266616E2675746D5F6D656469756D3D6E6577732675746D5F63616D706169676E3D6E657773,主流黃金牛市二戰來僅有兩次 新一輪即將出現？ | Anue鉅亨 - 黃金,"['InternationalFinance_tw', 'WhiteCollar_tw', 'business_tw']","['國際財經', '職場白領', '商業']","['FinancialManagement_tw', 'finance_tw']",['0000015499D7ACED0000000B6261636B656E645F6C6F63616C494E464C55'],1563776184270,2019-07-22
empty,空的,68747470733A2F2F6E6577732E686F75736566756E2E636F6D2E74772F6E6577732F61727469636C652F3133313633383232363135342E68746D6C3F75746D5F736F757263653D66616E732D706167652E66616365626F6F6B2E636F6D2675746D5F6D656469756D3D726566657272616C2675746D5F636F6E74656E743D6F686F75736566756E2675746D5F63616D706169676E3D6E6F726D616C5F6E657773,央行續寬鬆　利率恐14凍 | 好房網News | 關心您住居的房地產新聞,"['InternationalFinance_tw', 'business_tw']","['國際財經', '商業']",['finance_tw'],['0000015529B7290D0000000161646D696E5F70726572656C65617365494E464C55'],1563776599298,2019-07-22
empty,空的,68747470733A2F2F6E6577732E686F75736566756E2E636F6D2E74772F6E6577732F61727469636C652F3138343233333232363132342E68746D6C3F75746D5F736F757263653D66616E732D706167652E66616365626F6F6B2E636F6D2675746D5F6D656469756D3D726566657272616C2675746D5F636F6E74656E743D6F686F75736566756E2675746D5F63616D706169676E3D6E6F726D616C5F6E657773,還在等房價泡沫破裂？　學者：問題是誰敢戳破 | 好房網News | 關心您住居的房地產新聞,"['InternationalFinance_tw', 'business_tw']","['國際財經', '商業']",['finance_tw'],['0000015529B7290D0000000161646D696E5F70726572656C65617365494E464C55'],1563776543215,2019-07-22
empty,空的,68747470733A2F2F7269636830312E636F6D2F7768792D6C6561726E2D696E766573742D646966666963756C742F,為什麼投資理財很難學？其實金融業的用語中充滿各種「誤導」 - Mr.Market市場先生,"['InternationalFinance_tw', 'WhiteCollar_tw', 'business_tw']","['國際財經', '職場白領', '商業']","['FinancialManagement_tw', 'finance_tw']",['00000162CCE324C2000000256375706F795F72656C65617365494E464C55'],1563776862576,2019-07-22
empty,空的,68747470733A2F2F736F66746E73686172652E636F6D2F666F75726965725F7472616E73666F726D2F,中文課程 – 傅立葉轉換的基礎與應用 - Soft & Share 線上課程資訊分享,['tech_tw'],['科技'],['robot_tw'],['000001555D777B1D0000000361646D696E5F70726572656C65617365494E464C55'],1563760004530,2019-07-22
B0310653,Floyd,68747470733A2F2F74756E612E70726573732F3F703D3132313439,營銷增長的關鍵：用戶大數據，才是流量新紅利／陳顯立 | 吐納商業評論 | Tuna Business Review,"['WhiteCollar_tw', 'business_tw', 'tech_tw']","['職場白領', '商業', '科技']","['marketing_tw', 'robot_tw']",['000001545C117F5E000000036261636B656E645F6C6F63616C494E464C55'],1563792513222,2019-07-22
B0310653,Floyd,68747470733A2F2F756E776972652E70726F2F323031392F30372F31382F656C6F6E2D6D75736B2D6E657572616C696E6B2F61692F,Elon Musk 公佈新項目 Neuralink　開發腦機連接裝置 - UNWIRE.PRO,"['WhiteCollar_tw', 'business_tw', 'tech_tw']","['職場白領', '商業', '科技']","['management_tw', 'robot_tw']",['0000016140DF984F000000026375706F795F72656C65617365494E464C55'],1563792249734,2019-07-22
empty,空的,68747470733A2F2F7765616C74682E627573696E6573737765656B6C792E636F6D2E74772F4741727469636C652E617370783F69643D4152544C303030313333343331,當隔壁同事戴起口罩，你會怎麼做？前輩都知道的職場潛規則：與同事相處融洽的關鍵，就在這種時刻-財經好讀-精彩書摘-商周財富網,"['InternationalFinance_tw', 'WhiteCollar_tw', 'business_tw']","['國際財經', '職場白領', '商業']","['career_tw', 'finance_tw']",['0000016339D980ED000000026375706F795F72656C65617365494E464C55'],1563776567992,2019-07-22
empty,空的,68747470733A2F2F7765616C74682E627573696E6573737765656B6C792E636F6D2E74772F4741727469636C652E617370783F69643D4152544C303030313336323333,賺得五斗米，不折腰！東京房地產女王成功記：認真做喜歡的事，就能賺錢-財經好讀-精彩書摘-商周財富網,"['InternationalFinance_tw', 'business_tw']","['國際財經', '商業']",['finance_tw'],['0000016339D980ED000000026375706F795F72656C65617365494E464C55'],1563776946427,2019-07-22
empty,空的,68747470733A2F2F7765616C74682E627573696E6573737765656B6C792E636F6D2E74772F4741727469636C652E617370783F69643D4152544C303030313336363231,若油價飆升至100 這些會是全球經濟可能出現的結果？-鉅亨網-觀點新聞-商周財富網,"['InternationalFinance_tw', 'business_tw']","['國際財經', '商業']",['finance_tw'],['0000016339D980ED000000026375706F795F72656C65617365494E464C55'],1563776609012,2019-07-22
empty,空的,68747470733A2F2F7777772E636D6D656469612E636F6D2E74772F686F6D652F61727469636C65732F3135303937,川普轉單太威了！美減少採購中國製品 訂單轉到臺灣等四個國家 | 信傳媒,"['InternationalFinance_tw', 'business_tw']","['國際財經', '商業']",['finance_tw'],['0000015DDE74FF85000000026375706F795F72656C65617365494E464C55'],1563776820398,2019-07-22
empty,空的,68747470733A2F2F7777772E636D6D656469612E636F6D2E74772F686F6D652F61727469636C65732F3135313138,世界銀行新總裁表示全球債務太多 罪魁禍首是.... | 信傳媒,"['InternationalFinance_tw', 'business_tw']","['國際財經', '商業']",['finance_tw'],['0000015DDE74FF85000000026375706F795F72656C65617365494E464C55'],1563776577736,2019-07-22
empty,空的,68747470733A2F2F7777772E636D6D656469612E636F6D2E74772F686F6D652F61727469636C65732F3135333130,臺灣全年經濟「上瘦下肥」 關鍵在於這劑「強心針」 | 信傳媒,"['InternationalFinance_tw', 'business_tw']","['國際財經', '商業']",['finance_tw'],['0000015DDE74FF85000000026375706F795F72656C65617365494E464C55'],1563776755340,2019-07-22
empty,空的,68747470733A2F2F7777772E636D6D656469612E636F6D2E74772F686F6D652F61727469636C65732F3136343638,零工經濟時代來臨！未來保住工作不如保住收入 | 信傳媒,"['InternationalFinance_tw', 'WhiteCollar_tw', 'business_tw']","['國際財經', '職場白領', '商業']","['career_tw', 'finance_tw']",['0000015DDE74FF85000000026375706F795F72656C65617365494E464C55'],1563776197721,2019-07-22
B0310653,Floyd,68747470733A2F2F7777772E6974686F6D652E636F6D2E74772F6E6577732F313331393035,【臺灣AI技術力：自然輸入法之父許聞廉】AI理解新突破，秒解小三數學題 | iThome,['tech_tw'],['科技'],['robot_tw'],['000001579E138131000000476375706F795F72656C65617365494E464C55'],1563792462157,2019-07-22
B0310653,Floyd,68747470733A2F2F7777772E6974686F6D652E636F6D2E74772F6E6577732F313331393232,北市路邊停車情報更新快10倍的關鍵祕密 | iThome,['tech_tw'],['科技'],['robot_tw'],['000001579E138131000000476375706F795F72656C65617365494E464C55'],1563792232534,2019-07-22
B0310653,Floyd,68747470733A2F2F7777772E6A6971697A686978696E2E636F6D2F61727469636C65732F323031392D30372D31382D37,量子機器學習公司登場，自動駕駛打臉季，投融資馬太效應顯著｜AI重磅報告 | 機器之心,"['WhiteCollar_tw', 'business_tw', 'tech_tw']","['職場白領', '商業', '科技']","['UAS_tw', 'career_tw', 'robot_tw']","['0000015EBC10BCDC000000016375706F795F72656C65617365494E464C55', '4D013708']",1563792447988,2019-07-22
empty,空的,68747470733A2F2F7777772E6D6F6E6579646A2E636F6D2F4B4D444A2F4E6577732F4E6577735669657765722E617370783F613D34633237346635622D633962652D343738322D383334622D37306439366335396633373626633D4C4946454E455753,《權民當家》受惠中臺兩地動能旺，緯軟去年營收創新高 - 新聞 - 財經知識庫 - MoneyDJ理財網,"['InternationalFinance_tw', 'WhiteCollar_tw', 'business_tw']","['國際財經', '職場白領', '商業']","['FinancialManagement_tw', 'finance_tw']",['00000162CCACB1D7000000026375706F795F72656C65617365494E464C55'],1563776795283,2019-07-22
empty,空的,68747470733A2F2F7777772E6D6F6E6579646A2E636F6D2F4B4D444A2F4E6577732F4E6577735669657765722E617370783F613D61313461376235632D643233662D343634392D626662332D36366438316661323136356626633D4C4946454E455753,《權民當家》健策2018年成長1.12倍，每股盈餘為4.61元 - 新聞 - 財經知識庫 - MoneyDJ理財網,"['InternationalFinance_tw', 'WhiteCollar_tw', 'business_tw']","['國際財經', '職場白領', '商業']","['FinancialManagement_tw', 'finance_tw']",['00000162CCACB1D7000000026375706F795F72656C65617365494E464C55'],1563776639769,2019-07-22
B0310653,Floyd,68747470733A2F2F7777772E736D6172746D2E636F6D2E74772F61727469636C652F3335333633323338636561333F6662636C69643D49774152334359624F3830497A737730584A6854504E556B303341746D486167394A32694B50746B743750594D57676F6A2D625A3661554D5159454163,2019必知 AI 戰略思維！決勝新零售變革 | SmartM 新網路科技,"['business_tw', 'tech_tw']","['商業', '科技']","['e-commerce_tw', 'robot_tw']",['00000157E6267A970000000B6375706F795F72656C65617365494E464C55'],1563791692526,2019-07-22
empty,空的,68747470733A2F2F7777772E73746F636B6665656C2E636F6D2E74772F25653425623825386425653825623325613325653825626225386125653825623325626125653625396225623425653525613425396125656625626325386325653425626425613025653625383925383025653425623825386425653725396625613525653925383125393325653725396125383425653625623125626425653825626225386125653925383725393125653825396525386425653825383225613125656625626325386425653825613325393525653825396525386425656625626325383839392F3F75746D5F736F757263653D46616365626F6F6B2675746D5F6D656469756D3D706F73742675746D5F63616D706169676E3D464232303139303431355F38,裕融（9941）不賣車賺更多，你所不知道的汽車金融股 - StockFeel 股感,"['InternationalFinance_tw', 'WhiteCollar_tw', 'business_tw']","['國際財經', '職場白領', '商業']","['FinancialManagement_tw', 'finance_tw']",['0000015499D5C650000000096261636B656E645F6C6F63616C494E464C55'],1563776812590,2019-07-22
empty,空的,68747470733A2F2F7777772E73746F636B6665656C2E636F6D2E74772F2565352561652538632565362539352562342565372539612538342565352562642562632565352562652539372563322562372565362539652539372565352538642538302565362538612539352565382562332538372565372539302538362565352562662562352565352538352561382565362539352562342565372539302538362F3F75746D5F736F757263653D46616365626F6F6B2675746D5F6D656469756D3D706F73742675746D5F63616D706169676E3D464232303139303430365F38,完整的彼得・林區投資理念全整理 - StockFeel 股感,"['InternationalFinance_tw', 'WhiteCollar_tw', 'business_tw']","['國際財經', '職場白領', '商業']","['FinancialManagement_tw', 'finance_tw']",['0000015499D5C650000000096261636B656E645F6C6F63616C494E464C55'],1563776964193,2019-07-22
B0310653,Floyd,68747470733A2F2F7777772E73746F636B6665656C2E636F6D2E74772F61692565362538612538302565382561312539332565352539632561382565362539362562302565382538312539652565362561352561642565352562622561332565362562332539622565342562642562662565372539342561382565662562632538632565342562612562612565392561312539652565382561382539382565382538302538352565342562642539352565352538652562622565342562642539352565352562652539652565662562632539662F3F75746D5F736F757263653D46616365626F6F6B2675746D5F6D656469756D3D706F73742675746D5F63616D706169676E3D464232303139303732315F3231,AI技術在新聞業廣泛使用，人類記者何去何從？ - StockFeel 股感,"['WhiteCollar_tw', 'business_tw', 'tech_tw']","['職場白領', '商業', '科技']","['FinancialManagement_tw', 'robot_tw']",['0000015499D5C650000000096261636B656E645F6C6F63616C494E464C55'],1563791590363,2019-07-22
empty,空的,68747470733A2F2F7777772E73746F726D2E6D672F61727469636C652F31313034393738,風評：臺灣是自由貿易島？恐怕未必-風傳媒,"['InternationalFinance_tw', 'business_tw']","['國際財經', '商業']",['finance_tw'],['000001579E264F000000005D6375706F795F72656C65617365494E464C55'],1563776464230,2019-07-22
empty,空的,68747470733A2F2F7777772E73746F726D2E6D672F61727469636C652F31323234373733,汪浩觀點：郭臺銘手上的金鑰匙，真是臺灣人民要的嗎？-風傳媒,"['InternationalFinance_tw', 'business_tw']","['國際財經', '商業']",['finance_tw'],['000001579E264F000000005D6375706F795F72656C65617365494E464C55'],1563776477517,2019-07-22
empty,空的,68747470733A2F2F7777772E73746F726D2E6D672F61727469636C652F31323632303932,汪浩觀點：郭臺銘說臺灣經濟落後，對嗎？-風傳媒,"['InternationalFinance_tw', 'WhiteCollar_tw', 'business_tw']","['國際財經', '職場白領', '商業']","['FinancialManagement_tw', 'finance_tw']",['000001579E264F000000005D6375706F795F72656C65617365494E464C55'],1563776967375,2019-07-22
empty,空的,68747470733A2F2F7777772E73746F726D2E6D672F6C6966657374796C652F31353038363735,為什麼有些人做事總是拖拖拉拉？專家道出「拖延症」元兇，並教你這樣破解-風傳媒,['empty'],['空的'],['empty'],['000001579DB7CFCC000000256375706F795F72656C65617365494E464C55'],1563783985905,2019-07-22
empty,空的,68747470733A2F2F7777772E73746F726D2E6D672F6C6966657374796C652F313537363630,考上國考才是地獄的開始！年輕公務員血淚告白：政府讓人分不清奴才還是人才-風傳媒,"['WhiteCollar_tw', 'business_tw']","['職場白領', '商業']",['career_tw'],['000001579DB7CFCC000000256375706F795F72656C65617365494E464C55'],1563783929892,2019-07-22
empty,空的,68747470733A2F2F7777772E73746F726D2E6D672F6C6966657374796C652F323233343533,為何吃完午餐後特別睏？不想在教室、辦公室打瞌睡，你該聽醫生建議這樣吃…-風傳媒,"['Babyhome_tw', 'Fitness_tw', 'Hedonism_tw', 'life_tw']","['親子家庭', '健身瘦身', '享樂女性', '生活']",['health_tw'],['000001579DB7CFCC000000256375706F795F72656C65617365494E464C55'],1563784919219,2019-07-22
empty,空的,68747470733A2F2F7777772E7468656E6577736C656E732E636F6D2F61727469636C652F313137363234,WTO「最嚴重訴訟案」初判結果：入會18年，中國恐仍無「市場經濟」地位 - The News Lens 關鍵評論網,"['InternationalFinance_tw', 'business_tw']","['國際財經', '商業']",['finance_tw'],['000001579DB3697C000000216375706F795F72656C65617365494E464C55'],1563776773435,2019-07-22
empty,空的,68747470733A2F2F7777772E7468656E6577736C656E732E636F6D2F666561747572652F70726F6A65637473796E6469636174652F313137383533,成立非洲自貿區將影響十多億人健康，這是個令人警惕的疏忽 - The News Lens 關鍵評論網,"['Babyhome_tw', 'Fitness_tw', 'Hedonism_tw', 'InternationalFinance_tw', 'business_tw', 'life_tw']","['親子家庭', '健身瘦身', '享樂女性', '國際財經', '商業', '生活']","['finance_tw', 'health_tw']",['000001579DB3697C000000216375706F795F72656C65617365494E464C55'],1563776929038,2019-07-22
